asset_id,asset_type_code,name,func_loc_path,active,latitude,longitude,address,barcode,serial_number,district_code,municipality_code,town_code,suburb_code,facility_type_code,responsible_dept_code,is_owned,EMIS
5cab299b-69e9-42ab-af15-75e140957108,FACILITY,WELTEVREDE VGK PS (BARRYDALE),WCEDL000228.WCEDL000228,TRUE,-33.912352,20.647739,"Weltevrede, Barrydale,6750",NULL,NULL,OVERBERG,SWELLENDAM,BARRYDALEE,WCP_288,SCHP,NULL,NULL,NULL
a846a507-71a3-4cca-9ef1-e934de42692d,ENVELOPE,OUPLAAS EK PS,WCEDL000154,TRUE,-34.378218,20.435612,"OUPLAAS, WYDGELEE, BREDASDORP,7282",NULL,NULL,OVERBERG,SWELLENDAM,RIETKUIL,WCP_24,NULL,WCED,TRUE,113336068
4901299a-e5c1-478c-b78c-28fc9f61604e,FACILITY,OUPLAAS EK PS,WCEDL000154.WCEDL000154,TRUE,-34.378218,20.435612,"OUPLAAS, WYDGELEE, BREDASDORP,7282",NULL,NULL,OVERBERG,SWELLENDAM,RIETKUIL,WCP_24,SCHP,NULL,NULL,NULL
821ead6c-5267-4b4e-80ed-eaa1e4f44d74,ENVELOPE,ST. PAULS LS,WCEDL000197,TRUE,-34.484258,19.589904,"Withoogte Farm, Stanford,",NULL,NULL,OVERBERG,OVERSTRAND,BAARDSCHB,WCP_733,NULL,WCED,TRUE,115336548
97c70f04-e9b3-4a00-85fd-b619e58e6699,FACILITY,ST. PAUL'S LS,WCEDL000197.WCEDL000197,TRUE,-34.484258,19.589904,"Withoogte Farm, Stanford,",NULL,NULL,OVERBERG,OVERSTRAND,BAARDSCHB,WCP_733,SCHP,NULL,NULL,NULL
243d569d-bf2a-4862-a65e-ba5bff80ff4e,ENVELOPE,BLOEMENHOF NGK PS,WCEDL000018,TRUE,-34.126832,19.821205,"BEYERSTRUST PLASE, GANSKRAAL, RIVIERSONDEREND,7250",NULL,NULL,OVERBERG,THEEWATERS,MIDDLETONN,WCP_107,NULL,WCED,TRUE,114336696
0fd9a38a-a57d-4cdc-a266-28658e308ef5,FACILITY,BLOEMENHOF NGK PS,WCEDL000018.WCEDL000018,TRUE,-34.126832,19.821205,"BEYERSTRUST PLASE, GANSKRAAL, RIVIERSONDEREND,7250",NULL,NULL,OVERBERG,THEEWATERS,MIDDLETONN,WCP_107,SCHP,NULL,NULL,NULL
46c27f8a-336f-43bc-8522-316396b7becf,ENVELOPE,BOONTJIESKRAAL PS,WCEDL000022,TRUE,-34.206463,19.33861,"BOONTJIESKRAALLANDGOED, CALEDON,7230",NULL,NULL,OVERBERG,THEEWATERS,GENADENDAL,WCP_1051,NULL,WCED,TRUE,114336440
df3fa7ff-8576-4844-8e33-45e21d98a27b,FACILITY,BOONTJIESKRAAL PS,WCEDL000022.WCEDL000022,TRUE,-34.206463,19.33861,"BOONTJIESKRAALLANDGOED, CALEDON,7230",NULL,NULL,OVERBERG,THEEWATERS,GENADENDAL,WCP_1051,SCHP,NULL,NULL,NULL
a73e0cc1-73dd-4e0d-88bb-6ed0b6cc4a79,ENVELOPE,ELANDSRIVIER NGK PS,WCEDL000057,TRUE,-33.918817,19.281755,"Kaaimansgat Boerdery, Villiersdorp,6848",NULL,NULL,OVERBERG,THEEWATERS,VILLIERSDP,WCP_225,NULL,WCED,TRUE,114336351
